event_datetime,city,temperature,light,airquality_raw,sound,humidity,dust
2015-03-24T13:00:00.000Z,Boston,7.353513419,1621.189581,22.36863099,1084.956045,20.65425725,771.443636
2015-03-24T14:00:00.000Z,Boston,9.980168882,1910.781903,23.44225469,1118.72966,20.74086562,806.6261936
2015-03-24T15:00:00.000Z,Boston,11.7269743,1847.052595,24.79910198,1118.908361,19.5493165,814.9306084
2015-03-24T16:00:00.000Z,Boston,12.14749589,1752.936434,25.03434763,1100.54551,19.06882774,784.4619412
2015-03-24T17:00:00.000Z,Boston,12.39499692,2018.823483,24.79047176,1118.043139,18.64272002,762.7704844
2015-03-24T18:00:00.000Z,Boston,12.59776706,1993.714366,24.98204961,1116.386844,19.02183201,776.6270503
2015-03-24T19:00:00.000Z,Boston,12.41420053,1995.596232,25.14171635,1145.933782,19.78028406,816.1479367
2015-03-24T20:00:00.000Z,Boston,12.47975143,3023.983019,26.16922142,1163.34438,21.33026835,823.3009762
2015-03-24T21:00:00.000Z,Boston,12.06684234,1077.287234,26.42586783,1133.157064,22.47101091,795.9780956
2015-03-24T22:00:00.000Z,Boston,11.51164051,247.0442378,27.3864617,1136.731022,24.45816571,823.4809219
2015-03-24T23:00:00.000Z,Boston,10.83002092,4.029586045,29.00654791,1136.446018,26.80132762,811.0221565
2015-03-25T00:00:00.000Z,Boston,10.53839483,0,29.61175782,1115.369937,26.42599518,793.0698775
2015-03-25T01:00:00.000Z,Boston,9.692512171,0.291890166,26.884117,1169.361491,26.98734667,878.9048463
2015-03-25T02:00:00.000Z,Boston,9.301409777,0.428820775,26.48424902,1159.14887,29.73853113,841.2726095
2015-03-25T03:00:00.000Z,Boston,8.95671879,0,26.35759055,1104.94014,30.50009645,813.1177805
2015-03-25T04:00:00.000Z,Boston,8.664078596,0,26.20521113,1057.934545,30.42964707,762.4517517
2015-03-25T05:00:00.000Z,Boston,8.336531045,0,26.53093057,1061.52655,30.46365544,779.4397604
2015-03-25T06:00:00.000Z,Boston,7.939253112,0,28.2371696,1061.638506,30.32511905,765.5176529
2015-03-25T07:00:00.000Z,Boston,7.74627489,0,27.23256456,1052.900904,29.72138633,750.2799992
2015-03-25T08:00:00.000Z,Boston,7.557700179,0,26.75955738,1060.026062,29.46995868,767.5749826
2015-03-25T09:00:00.000Z,Boston,7.326140461,0,27.23707281,1056.037308,29.87423382,749.5399048
2015-03-25T10:00:00.000Z,Boston,7.270708382,30.60404343,27.72493807,1052.886041,29.74149839,756.9437866
2015-03-25T11:00:00.000Z,Boston,8.148969683,570.3114329,29.11458631,1089.091899,29.04930276,779.0779625
2015-03-25T12:00:00.000Z,Boston,11.46400288,1296.924627,29.95692353,1098.523909,24.17302347,749.9806529
2015-03-25T13:00:00.000Z,Boston,13.52202624,1518.001556,28.34110657,1057.97597,20.70864344,749.04091
2015-03-25T14:00:00.000Z,Boston,15.73510715,1833.408951,27.90212777,1073.03772,18.05607225,769.962544
2015-03-25T15:00:00.000Z,Boston,17.61327465,1739.928175,29.11046232,1087.84454,17.22679188,785.0637957
2015-03-25T16:00:00.000Z,Boston,18.02030375,1721.085522,28.46430937,1092.592703,16.67758846,767.8396201
2015-03-25T17:00:00.000Z,Boston,16.59447411,2012.609982,26.35830659,1119.113366,17.59012868,889.8098441
2015-03-25T18:00:00.000Z,Boston,16.57315056,2150.467973,25.57308673,1103.955628,17.84416542,874.605583
2015-03-25T19:00:00.000Z,Boston,16.50465865,1929.720399,25.49314199,1126.570288,18.51397874,809.9344611
2015-03-25T20:00:00.000Z,Boston,16.62408947,1327.850916,23.64926966,1174.744786,16.56199363,809.2389616
2015-03-25T21:00:00.000Z,Boston,15.02413122,662.8741217,22.71234159,1199.361674,17.58199246,800.5279966
2015-03-25T22:00:00.000Z,Boston,13.45595692,93.78873493,22.66485324,1182.469786,19.79336223,792.0322029
2015-03-25T23:00:00.000Z,Boston,12.66397313,0.312154108,23.34174636,1199.702046,23.97874522,821.3367983
2015-03-26T00:00:00.000Z,Boston,11.59083675,0.128735632,25.29080721,1153.735483,36.69509505,809.6119797
2015-03-26T01:00:00.000Z,Boston,11.71382874,0.042321839,25.75662644,1120.87423,41.56325,764.5485879
2015-03-26T02:00:00.000Z,Boston,11.31627242,0.00331565,26.53099698,1123.106914,43.70675501,809.9939549
2015-03-26T03:00:00.000Z,Boston,11.50479285,0.026666667,26.91236423,1099.60388,44.92635765,767.0951682
2015-03-26T04:00:00.000Z,Boston,11.69247146,0.025925926,27.62571089,1093.735648,46.66122877,732.12863
2015-03-26T05:00:00.000Z,Boston,11.88516056,0.254491273,28.92137498,1106.125006,49.54470727,727.068687
2015-03-26T06:00:00.000Z,Boston,12.3890285,0.004469987,29.85672284,1081.855986,50.76794754,720.8811532
2015-03-26T07:00:00.000Z,Boston,12.97979258,0,29.86139739,1071.149975,51.8527946,695.3576673
2015-03-26T08:00:00.000Z,Boston,13.46376067,0,30.09465231,1083.459775,53.13730594,674.0136873
2015-03-26T09:00:00.000Z,Boston,13.93283946,0,30.86405962,1086.700821,53.04212067,685.7195995
2015-03-26T10:00:00.000Z,Boston,14.07253378,15.44502448,31.63932304,1088.614159,53.42521635,709.2851732
2015-03-26T11:00:00.000Z,Boston,14.76420252,134.3597434,32.56834471,1082.625771,51.88930811,713.9833609
2015-03-26T12:00:00.000Z,Boston,15.12776828,344.0040176,32.13430932,1098.109904,51.17820699,756.6244192
2015-03-26T13:00:00.000Z,Boston,15.53129561,708.2291801,31.58902194,1119.778196,49.78832806,779.6914786
2015-03-26T14:00:00.000Z,Boston,16.48220594,1249.83001,31.35203345,1148.281445,47.43895668,812.5332809
2015-03-26T15:00:00.000Z,Boston,18.24347372,1862.050632,32.99886698,1151.306157,44.0355803,823.2769153
2015-03-26T16:00:00.000Z,Boston,20.35456453,1722.709037,33.99327365,1166.848859,39.03995414,795.0422398
2015-03-26T17:00:00.000Z,Boston,20.05574715,1018.36909,34.93948702,1170.113789,43.38535444,785.0874733
2015-03-26T18:00:00.000Z,Boston,19.17045767,621.825582,35.59125318,1138.495562,47.8275222,819.2899999
2015-03-26T19:00:00.000Z,Boston,18.1248031,735.7659874,35.47820614,1135.501983,52.68735763,819.9376249
2015-03-26T20:00:00.000Z,Boston,18.27446912,135.3254912,36.00290721,1103.382321,53.55751921,716.5135741
2015-03-26T21:00:00.000Z,Boston,18.16601407,95.60417781,37.59508875,1077.62139,54.71713019,656.1647189
2015-03-26T22:00:00.000Z,Boston,17.70607334,32.13649699,37.99744516,1077.294207,54.34619648,691.3686108
2015-03-26T23:00:00.000Z,Boston,17.51996132,1.23923519,38.13838417,1079.545424,53.72123176,683.9861009
2015-03-27T00:00:00.000Z,Boston,16.8076785,1.667986799,35.84736109,1090.170839,54.53044216,674.4379387
2015-03-27T01:00:00.000Z,Boston,15.36372681,1.242990654,34.44070178,1125.820978,57.80735118,712.8573244
2015-03-27T02:00:00.000Z,Boston,14.92847645,0.004575163,32.90351589,1085.124994,55.86718053,678.6281778
2015-03-27T03:00:00.000Z,Boston,14.40515407,0,33.16599941,1062.831035,55.549469,716.384794
2015-03-27T04:00:00.000Z,Boston,14.31332477,0,32.24318581,1020.259724,54.64472436,680.9144888
2015-03-27T05:00:00.000Z,Boston,14.55873901,0,31.92445346,1000.932477,53.26816092,618.161197
2015-03-27T06:00:00.000Z,Boston,14.13781276,0,31.85523786,1026.156813,54.24743242,653.7316298
2015-03-27T07:00:00.000Z,Boston,13.56857007,0,30.88541872,1028.759626,54.31718707,651.4917888
2015-03-27T08:00:00.000Z,Boston,13.44216106,0,30.71502539,1027.502168,53.45582664,646.7106322
2015-03-27T09:00:00.000Z,Boston,12.84925913,0,30.35685992,1064.051684,54.38397758,649.1394251
2015-03-27T10:00:00.000Z,Boston,12.48297397,2.945357599,30.9764777,1068.560381,54.01596577,647.999939
2015-03-27T11:00:00.000Z,Boston,12.3164636,59.27056462,32.00657944,1114.087769,53.99051212,653.2523406
2015-03-27T12:00:00.000Z,Boston,12.53911542,184.185546,32.82387896,1109.101266,52.77809967,673.0252657
2015-03-27T13:00:00.000Z,Boston,12.68032224,387.1843389,31.66211278,1068.643819,51.44062314,656.3143764
2015-03-27T14:00:00.000Z,Boston,13.37160004,486.1043975,31.41000003,1045.977261,49.62156853,672.9961262
2015-03-27T15:00:00.000Z,Boston,13.65395892,546.9626026,31.42617506,1033.814298,48.53216274,673.356312
2015-03-27T16:00:00.000Z,Boston,13.29006105,343.9690491,30.82608389,1042.951896,48.61785511,685.957724
2015-03-27T17:00:00.000Z,Boston,13.1645583,408.8447949,30.50941573,1038.663104,48.91388277,684.9165665
2015-03-27T18:00:00.000Z,Boston,13.89893994,572.434781,30.808177,1035.875067,47.03410576,656.1875017
2015-03-27T19:00:00.000Z,Boston,14.36655518,493.195389,31.09108929,1079.512569,44.48477224,681.9766016
2015-03-27T20:00:00.000Z,Boston,14.04174735,228.2156941,29.68505747,1052.950022,43.95494916,659.1306747
2015-03-27T21:00:00.000Z,Boston,14.18576572,242.7123921,31.05840255,1057.600706,44.11474759,660.7320518
2015-02-27T21:00:00.000Z,Geneva,9.550013594,0,34.80176503,1656.612653,45.38609626,1102.231717
2015-02-27T22:00:00.000Z,Geneva,9.634667398,0,35.03906877,1673.914222,44.85434622,1183.114056
2015-02-27T23:00:00.000Z,Geneva,9.569041149,0,35.14638832,1668.106476,44.88250384,1126.479257
2015-02-28T00:00:00.000Z,Geneva,9.522037366,0,34.75300575,1648.73443,44.59307419,1166.606994
2015-02-28T01:00:00.000Z,Geneva,9.325775269,0,33.92572919,1668.131281,43.79675994,1132.589666
2015-02-28T02:00:00.000Z,Geneva,9.159837824,0,33.62379494,1656.932079,43.93847738,1120.361343
2015-02-28T03:00:00.000Z,Geneva,9.044714089,0,33.74715316,1660.211442,43.82146575,1138.176699
2015-02-28T04:00:00.000Z,Geneva,9.096432338,0,34.16610381,1630.719345,44.25069653,1154.679405
2015-02-28T05:00:00.000Z,Geneva,9.016408574,0,34.31477746,1663.84626,44.98420462,1146.82536
2015-02-28T06:00:00.000Z,Geneva,9.232548092,24.02723669,35.11223517,1653.47836,44.7478713,1167.793878
2015-02-28T07:00:00.000Z,Geneva,9.558081627,236.3480207,34.67490745,1671.238441,43.80086892,1147.727055
2015-02-28T08:00:00.000Z,Geneva,10.47545957,438.4528061,39.59067392,1665.572842,42.15972114,1139.598768
2015-02-28T09:00:00.000Z,Geneva,11.63073524,1214.320064,35.7839167,1685.260148,39.80341687,1097.07789
2015-02-28T10:00:00.000Z,Geneva,13.46921947,1840.155632,35.06729032,1712.629268,36.65032768,1109.655177
2015-02-28T11:00:00.000Z,Geneva,15.34759604,2328.022323,34.56403013,1709.333129,32.47256924,1062.35332
2015-02-28T12:00:00.000Z,Geneva,14.89929982,2127.960535,35.80486936,1727.132911,32.43420395,1231.313864
2015-02-28T13:00:00.000Z,Geneva,14.48993182,1037.545739,35.86701331,1688.260136,32.31462186,1224.625131
2015-02-28T14:00:00.000Z,Geneva,14.58936314,1260.017267,34.99170386,1724.843447,31.3539478,1401.926384
2015-02-28T15:00:00.000Z,Geneva,14.21484338,1021.126612,33.95218992,1726.165156,31.40011892,1252.329148
2015-02-28T16:00:00.000Z,Geneva,12.85532402,234.5851363,33.87201898,1686.066479,32.58722419,1270.21434
2015-02-28T17:00:00.000Z,Geneva,11.90825687,19.16246753,34.88007645,1685.48693,35.03527642,1357.552451
2015-02-28T18:00:00.000Z,Geneva,10.82524789,0,36.35335255,1675.216209,38.40927535,1259.265281
2015-02-28T19:00:00.000Z,Geneva,10.27614028,0,37.64827481,1673.0534,40.1361792,1245.511443
2015-02-28T20:00:00.000Z,Geneva,9.567208866,0,37.12797455,1659.977671,41.84138549,1224.053405
2015-02-28T21:00:00.000Z,Geneva,9.295879118,0,38.05615965,1654.88709,42.92148736,1264.140467
2015-02-28T22:00:00.000Z,Geneva,8.993035521,0,36.74746324,1641.415247,43.4183037,1179.154743
2015-02-28T23:00:00.000Z,Geneva,9.065834839,0,36.15139247,1640.899004,43.71899823,1140.751171
2015-03-01T00:00:00.000Z,Geneva,9.267486291,0,35.69724876,1625.350278,43.61332288,1158.447246
2015-03-01T01:00:00.000Z,Geneva,9.540655354,0,35.59052918,1617.205909,43.29888156,1103.619567
2015-03-01T02:00:00.000Z,Geneva,9.599293045,0,35.57883457,1601.038008,43.49016868,1130.006337
2015-03-01T03:00:00.000Z,Geneva,9.726114449,0,35.63058358,1613.417815,44.66202377,1118.084272
2015-03-01T04:00:00.000Z,Geneva,9.926134253,0,35.39793279,1614.558657,47.63498,1063.727032
2015-03-01T05:00:00.000Z,Geneva,9.797640229,0,35.92893342,1619.559597,49.79653599,1067.797292
2015-03-01T06:00:00.000Z,Geneva,9.835490965,19.07392631,36.37762256,1619.804809,51.61718477,1077.619398
2015-03-01T07:00:00.000Z,Geneva,9.712936852,103.3167435,36.84929106,1615.351468,54.08310815,1136.61335
2015-03-01T08:00:00.000Z,Geneva,10.28869287,290.6633061,39.08429253,1619.785058,54.81819309,1224.392697
2015-03-01T09:00:00.000Z,Geneva,10.97844267,374.453119,40.38142188,1650.140001,54.76757197,1172.304824
2015-03-01T10:00:00.000Z,Geneva,11.52027113,464.0951845,39.40008507,1641.340303,54.7522869,1171.504614
2015-03-01T11:00:00.000Z,Geneva,12.05853341,414.528924,40.74114925,1652.025645,54.47637181,1284.99455
2015-03-01T12:00:00.000Z,Geneva,12.24184985,390.4190124,38.61325532,1648.662857,56.29713369,1767.798217
2015-03-01T13:00:00.000Z,Geneva,13.19549896,449.1423638,38.15256397,1656.63034,56.33737143,2502.284556
2015-03-01T14:00:00.000Z,Geneva,13.87477052,383.8311149,37.72669639,1662.874457,55.47067594,2540.09818
2015-03-01T15:00:00.000Z,Geneva,13.92432238,217.8005828,38.49992545,1685.358391,55.4672191,2552.646722
2015-03-01T16:00:00.000Z,Geneva,13.37976223,66.59757784,38.47740886,1681.004286,56.38594932,1887.535648
2015-03-01T17:00:00.000Z,Geneva,13.25405943,4.904075989,38.48657109,1688.743032,56.98743398,2439.850904
2015-03-01T18:00:00.000Z,Geneva,13.22866485,1.211538462,37.84196284,1696.576702,57.24443386,2383.214784
2015-03-01T19:00:00.000Z,Geneva,13.66999898,1.4,41.04363471,1692.312308,56.97035304,1994.294522
2015-03-01T20:00:00.000Z,Geneva,13.76328988,0.5,40.30547145,1698.158616,57.31687911,2746.838484
2015-03-01T21:00:00.000Z,Geneva,13.75253095,0,40.5038404,1718.223475,58.26317105,2760.627194
2015-03-01T22:00:00.000Z,Geneva,13.79583021,0,40.28202525,1679.805354,58.37508668,2656.005435
2015-03-01T23:00:00.000Z,Geneva,13.98652842,0,39.58603369,1685.21841,59.01937773,2590.817978
2015-03-02T00:00:00.000Z,Geneva,14.24293706,0,38.74080391,1706.796209,59.43525881,2530.014901
2015-03-02T01:00:00.000Z,Geneva,14.51754869,0,38.49192946,1703.970376,58.61985304,2154.405174
2015-03-02T02:00:00.000Z,Geneva,14.81464243,0,38.39976111,1731.977145,57.60301172,2278.137229
2015-03-02T03:00:00.000Z,Geneva,15.05820575,0,39.0185108,1687.147985,57.07821399,1580.212832
2015-03-02T04:00:00.000Z,Geneva,14.788177,0,38.62617872,1719.931759,58.54057991,1915.653491
2015-03-02T05:00:00.000Z,Geneva,14.69142847,0,38.74975555,1792.835554,59.71464298,2095.930937
2015-03-02T06:00:00.000Z,Geneva,14.51342757,10.92130052,38.24051409,1714.140448,60.14313061,1693.453063
2015-03-02T07:00:00.000Z,Geneva,14.50684113,85.78978884,39.13674735,1711.348598,54.16375196,1620.974468
2015-03-02T08:00:00.000Z,Geneva,14.94236154,601.5085966,36.20712343,1729.349524,49.32238761,1622.637528
2015-03-02T09:00:00.000Z,Geneva,16.27595952,1004.304956,35.89882889,1744.337321,43.52994726,1309.52057
2015-03-02T10:00:00.000Z,Geneva,17.2095112,1230.550082,35.25345791,1788.573829,37.05252754,1347.342306
2015-03-02T11:00:00.000Z,Geneva,16.93052418,1297.576626,35.15779778,1756.811446,37.18107745,1216.94642
2015-03-02T12:00:00.000Z,Geneva,17.80775115,1604.533996,36.2137997,1729.328622,37.00623734,1210.038028
2015-03-02T13:00:00.000Z,Geneva,17.59134086,1136.637587,36.0558153,1779.987806,35.21462926,1169.818311
2015-03-02T14:00:00.000Z,Geneva,17.72996218,1120.750823,36.64216931,1764.936386,33.44148378,1173.927455
2015-03-02T15:00:00.000Z,Geneva,16.81809266,343.7933102,36.3451201,1709.714895,36.71299848,1261.20815
2015-03-02T16:00:00.000Z,Geneva,15.30538774,195.3545386,36.19853139,1738.451855,41.28544065,1521.634009
2015-03-02T17:00:00.000Z,Geneva,14.65809749,17.82474794,35.49719202,1757.649369,40.58914995,2043.700094
2015-03-02T18:00:00.000Z,Geneva,14.49806205,1.4,37.39620713,1746.162222,40.30484638,2092.295635
2015-03-02T19:00:00.000Z,Geneva,14.61604072,0.736842105,39.56603938,1721.240933,38.43933483,2249.60035
2015-03-02T20:00:00.000Z,Geneva,14.65730685,0,38.98507286,1729.925747,37.44428353,1922.198212
2015-03-02T21:00:00.000Z,Geneva,14.13322249,0,36.90239859,1706.012351,38.7390808,2404.790972
2015-03-02T22:00:00.000Z,Geneva,13.82341566,0,36.23907679,1676.639141,39.39926776,2726.178719
2015-03-02T23:00:00.000Z,Geneva,13.60622799,0,36.22218682,1654.266282,39.86118865,3001.202455
2015-03-03T00:00:00.000Z,Geneva,13.34662644,0,35.88772511,1650.046904,40.17207165,2865.233325
2015-03-03T01:00:00.000Z,Geneva,13.07734236,0,36.26877831,1647.276812,41.0746961,2766.842081
2015-03-03T02:00:00.000Z,Geneva,12.71896781,0,36.41633757,1626.415138,41.90037121,2278.889395
2015-03-03T03:00:00.000Z,Geneva,12.25828549,0,37.00827028,1631.737086,43.47439197,1388.474584
2015-03-03T04:00:00.000Z,Geneva,11.80640547,0,38.04185358,1645.249087,44.91562932,1098.12385
2015-03-03T05:00:00.000Z,Geneva,11.53230243,0.826368238,39.43976001,1669.844858,45.80020295,1105.480907
2015-03-03T06:00:00.000Z,Geneva,10.87357929,132.1715321,40.78705071,1695.355168,47.25068401,1159.036981
2015-03-03T07:00:00.000Z,Geneva,12.62860342,615.5611312,40.55296359,1721.448109,44.74632936,1203.354758
2015-03-03T08:00:00.000Z,Geneva,14.91439138,1133.863706,38.27721614,1705.746028,40.24733727,2534.435995
2015-03-03T09:00:00.000Z,Geneva,17.17901141,2124.185289,37.66968801,1723.597896,36.50658544,2214.061352
2015-03-03T10:00:00.000Z,Geneva,19.04193828,3096.578399,35.96717088,1733.873515,31.879411,1608.56421
2015-03-03T11:00:00.000Z,Geneva,19.99838371,3309.409054,35.99611626,1757.531027,28.25099548,1565.195997
2015-03-03T12:00:00.000Z,Geneva,19.55309528,2944.506066,35.82118584,1792.717169,26.70401103,1285.935098
2015-03-03T13:00:00.000Z,Geneva,19.96719471,2571.222983,35.28375128,1777.206598,23.85485527,1181.575606
2015-03-03T14:00:00.000Z,Geneva,19.75675193,2102.597847,34.41531845,1778.348755,23.22413464,1188.497776
2015-03-03T15:00:00.000Z,Geneva,18.77765209,1327.527396,34.55116114,1746.515203,23.94736987,1182.658776
2015-03-03T16:00:00.000Z,Geneva,17.81612445,292.1722248,35.59150228,1721.669754,25.28746329,1216.296248
2015-03-03T17:00:00.000Z,Geneva,16.61053857,25.81217908,36.79538435,1698.382205,27.78467727,1427.730684
2015-03-03T18:00:00.000Z,Geneva,15.62574602,1.392708333,36.60010992,1682.505313,29.79014263,1605.170738
2015-03-03T19:00:00.000Z,Geneva,15.05415355,1.297916667,35.06895639,1699.638685,30.91035689,1840.957926
2015-03-03T20:00:00.000Z,Geneva,14.73929886,0,35.04690715,1695.703386,31.13010942,2134.932008
2015-03-03T21:00:00.000Z,Geneva,14.73810984,0,33.94134151,1664.494715,31.23011527,1992.256235
2015-03-03T22:00:00.000Z,Geneva,14.80083375,0,33.32094324,1617.560957,31.7723505,1670.860635
2015-03-03T23:00:00.000Z,Geneva,14.76415689,0,33.25020384,1627.733824,32.8505411,2172.590896
2015-03-04T00:00:00.000Z,Geneva,14.49119936,0,33.58499822,1630.384103,36.11330679,2503.300694
2015-03-04T01:00:00.000Z,Geneva,14.01787304,0,33.88857878,1634.363859,40.79968218,2580.895536
2015-03-04T02:00:00.000Z,Geneva,13.33506518,0,33.52975269,1675.716615,45.14820558,2241.364324
2015-03-04T03:00:00.000Z,Geneva,13.076214,0,33.86788443,1604.124344,47.21227189,1873.976687
2015-03-04T04:00:00.000Z,Geneva,12.73103534,0,34.64722101,1612.261844,47.82058913,1293.254682
2015-03-04T05:00:00.000Z,Geneva,11.90423476,0.083554733,34.82539678,1651.84462,46.57849608,1169.964627
2015-03-04T06:00:00.000Z,Geneva,10.83373861,27.61755216,34.89235118,1669.566455,48.18019246,1095.036571
2015-03-04T07:00:00.000Z,Geneva,11.11947481,160.024263,36.44900612,1685.470698,47.58749662,1120.608871
2015-03-04T08:00:00.000Z,Geneva,11.68836023,360.3939387,36.31684744,1673.658456,45.93589962,1247.544554
2015-03-04T09:00:00.000Z,Geneva,12.07898404,508.9506822,35.15968769,1663.310677,43.35474404,1268.561596
2015-03-04T10:00:00.000Z,Geneva,12.70724519,930.8206635,34.89552965,1667.246434,40.50520978,1267.636264
2015-03-04T11:00:00.000Z,Geneva,13.76109466,1502.98872,32.39398755,1664.324243,35.12943656,1503.554815
2015-03-04T12:00:00.000Z,Geneva,14.34397148,2258.83384,31.77654272,1684.368251,31.844976,1246.63369
2015-03-04T13:00:00.000Z,Geneva,14.65118125,1398.291702,32.30585716,1742.33816,28.25350726,1185.362303
2015-03-04T14:00:00.000Z,Geneva,13.89700105,1076.897077,31.94130819,1755.702233,28.86881162,1202.372829
2015-03-04T15:00:00.000Z,Geneva,12.88111162,298.6958156,33.04313775,1717.953885,31.38331418,1142.099728
2015-03-04T16:00:00.000Z,Geneva,11.81232039,186.4719304,33.90273835,1694.900714,33.07804751,1055.593838
2015-03-04T17:00:00.000Z,Geneva,10.75651601,24.26412925,34.91573807,1700.01529,37.01978911,1151.859302
2015-03-04T18:00:00.000Z,Geneva,10.3471625,1.358610798,33.93961972,1716.18521,35.8046913,1231.823447
2015-03-04T19:00:00.000Z,Geneva,9.986294615,0.380787037,34.02115101,1705.028852,33.47328121,1141.947557
2015-03-04T20:00:00.000Z,Geneva,9.692057675,0.128440367,34.38160469,1690.418897,34.90846237,1168.744535
2015-03-04T21:00:00.000Z,Geneva,9.678102555,0.032183908,33.56325355,1715.342884,36.06361697,1202.640768
2015-03-04T22:00:00.000Z,Geneva,9.600400464,0,34.93748474,1749.614164,37.56444643,1311.305255
2015-03-04T23:00:00.000Z,Geneva,9.514536427,0,35.39008655,1755.912251,39.55582719,1210.919171
2015-03-05T00:00:00.000Z,Geneva,8.991264528,0,34.8324586,1748.941569,40.07623702,1176.45389
2015-03-05T01:00:00.000Z,Geneva,8.778995879,0,33.79118726,1764.285388,39.74863208,1195.718067
2015-03-05T02:00:00.000Z,Geneva,8.693336496,0,32.8794807,1753.372272,40.50104413,1172.909783
2015-03-05T03:00:00.000Z,Geneva,8.078243964,0,35.61785529,1805.000849,43.77084675,1106.243446
2015-03-05T04:00:00.000Z,Geneva,7.622081375,0,33.71532898,1741.94969,45.2482581,1122.99166
2015-03-05T05:00:00.000Z,Geneva,7.325385208,1.108297056,33.21230271,1727.511194,46.22316604,1137.316531
2015-03-05T06:00:00.000Z,Geneva,7.432669041,178.2749769,33.34489531,1751.080797,45.11898535,1160.042339
2015-03-05T07:00:00.000Z,Geneva,8.982818234,669.580315,33.11951868,1770.638541,40.89620116,1147.15662
2015-03-05T08:00:00.000Z,Geneva,10.61901731,1405.229054,32.41607942,1824.783216,37.03127281,1256.517048
2015-03-05T09:00:00.000Z,Geneva,12.04114048,2184.316127,32.80845388,1859.548926,32.08977315,1204.341397
2015-03-05T10:00:00.000Z,Geneva,13.98023723,3117.185975,31.15492487,1803.491619,26.76421814,1171.115816
2015-03-05T11:00:00.000Z,Geneva,14.22600376,3173.429572,30.90694224,1783.052329,24.61929603,1152.837203
2015-03-05T12:00:00.000Z,Geneva,13.40823593,2835.365922,32.81400908,1849.139621,26.46581382,1166.595192
2015-03-05T13:00:00.000Z,Geneva,13.49456433,2352.871373,33.4728057,1860.201543,26.7467365,1171.347517
2015-03-05T14:00:00.000Z,Geneva,13.48161982,1814.959666,31.65024325,1825.590126,27.14813242,1206.097758
2015-03-05T15:00:00.000Z,Geneva,12.60941384,1161.492781,31.70185302,1779.289696,28.04856198,1098.966507
2015-03-05T16:00:00.000Z,Geneva,11.76529045,285.7065651,31.8544653,1757.502276,28.4700294,1074.636558
2015-03-05T17:00:00.000Z,Geneva,10.72149797,35.13675367,31.50470309,1731.57513,29.5604689,1125.965962
2015-03-05T18:00:00.000Z,Geneva,10.28119674,0,31.53225086,1701.387003,30.47449779,1189.880758
2015-03-05T19:00:00.000Z,Geneva,9.916612261,0,31.74861074,1720.160835,32.57075748,1225.696737
2015-03-05T20:00:00.000Z,Geneva,9.503221038,0,31.1014722,1716.149567,33.71640933,1267.387092
2015-03-05T21:00:00.000Z,Geneva,9.124554059,0,30.92586693,1710.125877,35.14340657,1187.886828
2015-03-05T22:00:00.000Z,Geneva,8.938923657,0,31.06172114,1721.414894,35.49775352,1205.054188
2015-03-05T23:00:00.000Z,Geneva,8.763509726,0,30.72292668,1698.028234,35.0331561,1203.625275
2015-03-06T00:00:00.000Z,Geneva,8.499840353,0,30.36963232,1704.8783,34.77908746,1181.132176
2015-03-06T01:00:00.000Z,Geneva,8.299302259,0,30.25940761,1685.197129,34.84651209,1198.916148
2015-03-06T02:00:00.000Z,Geneva,8.15060777,0,30.15097637,1666.984675,35.07828099,1210.429086
2015-03-06T03:00:00.000Z,Geneva,7.973728197,0,30.96557223,1666.325838,35.74120073,1180.081766
2015-03-06T04:00:00.000Z,Geneva,7.771981871,0,31.00721757,1680.094118,36.46327892,1154.348565
2015-03-06T05:00:00.000Z,Geneva,7.495484926,1.759518725,31.08817597,1726.692539,37.15052273,1174.87331
2015-03-06T06:00:00.000Z,Geneva,7.600464723,217.9992277,30.75310606,1745.627632,37.71243367,1267.49347
2015-03-06T07:00:00.000Z,Geneva,9.293037707,765.2463827,31.39572707,1734.395528,35.38375469,1288.050641
2015-03-06T08:00:00.000Z,Geneva,11.89644085,1452.942838,32.63227563,1719.191613,31.57137848,1210.46725
2015-03-06T09:00:00.000Z,Geneva,14.19690097,2331.184873,32.18306936,1738.40417,27.91553027,1180.391967
2015-03-06T10:00:00.000Z,Geneva,15.97453846,3088.441612,31.82087805,1718.627354,24.53285438,1212.631876
2015-03-06T11:00:00.000Z,Geneva,16.71754888,3349.463745,32.22493746,1708.291524,22.48683134,1226.287974
2015-03-06T12:00:00.000Z,Geneva,15.99475053,2692.406377,32.02404254,1739.770161,23.2535687,1258.477992
2015-03-06T13:00:00.000Z,Geneva,16.40537852,2285.028035,32.18859281,1745.023026,23.28027801,1829.887084
2015-03-06T14:00:00.000Z,Geneva,16.81508737,2035.434998,33.80046672,1770.477518,23.80973505,1932.359736
2015-03-06T15:00:00.000Z,Geneva,16.43841682,1351.000056,35.34550688,1765.050765,25.08565881,2052.759671
2015-03-06T16:00:00.000Z,Geneva,15.36982822,327.4037948,35.32108958,1759.858354,26.88735598,1992.370153
2015-03-06T17:00:00.000Z,Geneva,14.1751101,32.05630085,36.51621736,1724.541464,29.91783496,1991.204613
2015-03-06T18:00:00.000Z,Geneva,13.18715673,0,36.62889953,1688.414948,32.06339622,1852.604106
2015-03-06T19:00:00.000Z,Geneva,12.59897208,0,37.02226155,1686.717294,32.74350755,1644.316513
